alpha,a,b,c,phi1,PHI,phi2,volume,phaseID
4.864694,2.2626057,1.0325347,2.2626057,269.64772642226234,128.95716394199215,328.74759200715823,22.141705,1
10.389568,1.0843357,0.43445438,1.0843357,234.24024928392922,139.85871016375594,268.5605742342602,2.1397364,1
17.571833,2.3970778,0.7114014,2.3970778,66.47707131664752,135.08389725475735,128.1393237884886,17.122517,1
48.32937,0.3671818,1.2830003,0.3671818,176.46891360938426,128.12312613924348,286.65375571354076,0.72456557,1
175.14134,8.408482,2.152408,8.408482,171.12166717463705,128.686023008257,255.44616229147053,637.45325,1
126.67421,0.56694704,1.2812407,0.56694704,47.61039423646091,95.43881363349855,44.48949514139997,1.7250606,1
22.548258,1.0978646,0.47818357,1.0978646,216.70288284514587,80.86234633431263,185.33716424832537,2.4142425,1
119.88189,0.7332943,1.8924042,0.7332943,298.9024413047916,139.35187087710435,109.446894800282,4.262449,1
38.881813,1.362389,0.46336135,1.362389,13.279843712069647,84.59633116327723,71.27022214722568,3.6025553,1
4.507393,2.5360036,0.8583765,2.5360036,121.57734542435824,98.14989519145463,98.39400578212508,23.12417,1
54.2564,0.7867701,2.6778042,0.7867701,93.56838291999391,102.85949129179096,213.02371441981504,6.943255,1
121.05862,1.0841581,1.2845362,1.0841581,231.2461969012416,113.39787330147558,339.7324156215954,6.324413,1
154.3495,1.0708337,0.58446777,1.0708337,181.121404384368,75.36844620857592,321.1509969174749,2.8073287,1
73.88101,4.4723983,5.286713,4.4723983,271.7537615969628,52.711051123118686,350.29602600633234,442.9506,1
24.895363,9.51824,1.3736233,9.51824,258.4623287249444,117.90338705051721,36.8655996838197,521.2782,1
173.76881,7.8996925,1.4804927,7.8996925,165.86023334186189,53.017640368443196,125.6002306131232,387.00385,1
141.72803,2.2279177,0.3483953,2.2279177,238.43045725769792,88.62270368830167,47.74199309300992,7.243679,1
164.9289,2.9871297,1.2626387,2.9871297,137.04948125456477,159.4832174513242,42.147262886684906,47.192814,1
14.153008,4.1252685,1.2269877,4.1252685,241.14630069418138,34.20509793466936,122.33278106866362,87.46479,1
57.49426,0.460313,0.8227345,0.460313,18.209731600953262,126.51620849188895,315.13410262149137,0.7302218,1
77.39296,0.7440834,1.0723629,0.7440834,354.1536922873666,131.00040229032936,291.8783270754812,2.4869876,1
206.12485,6.4455843,2.6940134,6.4455843,175.83393727228378,114.97820752527326,65.35283668916261,468.82736,2
39.775085,0.7305786,0.4621257,0.7305786,114.94698321167903,78.87539180286575,275.97814768815323,1.0331959,2
15.704935,3.4331787,1.6212283,3.4331787,46.77256192437663,67.89476632592272,162.21691645710266,80.04342,2
0.8598662,5.198222,0.79970616,5.198222,165.06449739376444,115.50055882240774,331.7293634453962,90.516716,2
179.4485,2.6681204,1.6359234,2.6681204,107.36520874872974,78.47330083345139,345.7114734705864,48.782314,2
199.66359,2.2394807,1.2583334,2.2394807,284.2095604115157,89.77699455752894,101.16907544887276,26.434982,2
219.33488,8.054381,4.267489,8.054381,189.66988719871125,5.52815112596142,5.466367811094151,1159.6459,2
38.373634,5.6340017,3.612015,5.6340017,300.61939550502956,110.86390946375707,43.98838788105325,480.25525,2
74.60045,2.3605907,3.4864564,2.3605907,112.6280720701081,67.48897097510941,148.14199673575158,81.37935,2
21.227068,4.5161686,2.07046,4.5161686,96.75097883354965,137.45133162803344,197.38187436039934,176.88695,2
209.33156,12.746286,3.9260237,12.746286,285.51460223336926,116.79849036561147,164.84358894919694,2671.8303,2
35.474102,2.0267055,0.6066124,2.0267055,320.91875886140514,48.005108564241944,151.48550066688597,10.437133,2
222.82147,4.8383546,3.3576736,4.8383546,287.38017170914,84.65796753436466,124.74716448575035,329.2475,2
211.16473,9.676727,4.083255,9.676727,187.65674866963838,108.54638564697859,335.96106442646646,1601.5929,2
223.01666,4.00641,1.2462902,4.00641,319.43657849640675,71.70522341126501,43.95277881283408,83.7951,2
200.92662,1.6728265,1.111015,1.6728265,193.84199997968676,24.27102768362198,83.1581336414145,13.022979,2
48.834198,4.7839475,7.0193105,4.7839475,92.66552692653521,78.79671786105665,331.8228094932398,672.9083,2
212.1616,3.6839266,1.4757661,3.6839266,301.9771097000676,82.74214077320293,165.21212224457753,83.89345,2
48.23998,0.97730297,1.9450538,0.97730297,232.5741083430939,65.21352252240055,185.73738480492918,7.781775,2
150.1749,0.85819817,0.55194527,0.85819817,358.25605789252967,141.8400582375776,52.15881418820402,1.7027849,2
214.09624,0.99009573,0.52088666,0.99009573,178.72368709063463,93.86373463232206,359.85697239205314,2.1388793,2
221.82634,1.3377107,0.76221764,1.3377107,317.3749156855339,123.57154643515693,95.68431236265685,5.7133656,2
120.82277,3.260941,5.211596,3.260941,57.10597860560728,65.59013026508526,161.0365445546205,232.13747,2
4.191751,3.3195937,2.9530063,3.3195937,244.62973569753288,70.10730263910348,321.551724290926,136.30847,2
17.013021,6.302919,3.7943852,6.302919,32.06802932366678,109.83641608217563,335.2926170489566,631.41296,2
35.362034,1.1327133,0.7948004,1.1327133,174.82591820796412,128.05410350431376,112.03616567158237,4.271562,2
217.5693,1.9919138,1.2013923,1.9919138,27.272031941602,55.95452970870535,26.842106177455538,19.96708,2
18.74106,1.3076193,1.0955414,1.3076193,147.39079627694633,76.58231408695804,167.7759293226148,7.8465734,2
215.18282,4.0227494,1.7717763,4.0227494,170.15982941068407,129.1080115336185,355.36913487630596,120.100136,2
207.61813,14.821493,5.722479,14.821493,37.41914874087162,33.898291469049205,44.87263772296627,5265.707,2
202.14436,2.1167371,0.48926818,2.1167371,315.42104955305877,52.3243865088984,40.58210924188846,9.18268,2
200.91812,3.1609428,1.7700511,3.1609428,347.9758702036995,88.9952241840421,148.49012273332897,74.08115,2
182.15935,2.0412583,0.95706695,2.0412583,218.37426442460432,115.05540749214214,41.287621392874144,16.704247,2
195.26057,3.5823433,0.8995942,3.5823433,333.47106389020706,112.25216149855241,358.00441784221783,48.35815,2
177.204,1.9758942,0.6357748,1.9758942,111.357087997412,108.47444386819635,291.68560556039387,10.397269,2
10.153101,7.2640395,4.3508687,7.2640395,285.897741917957,166.09621852674715,269.0021776768791,961.6587,2
26.655546,4.176611,2.130486,4.176611,117.01966312675117,34.98539711112863,164.91255826858708,155.67374,2
4.556357,9.827939,5.73203,9.827939,129.58962111329816,58.15732037716395,62.991581175632106,2319.1133,2
222.13078,7.7674413,3.2060716,7.7674413,99.32682298275219,117.32518119416058,174.08766074815065,810.2477,2
166.05867,4.1872454,1.7250043,4.1872454,75.48328593891657,67.21126674547688,250.1884948061462,126.68805,2
23.66671,1.580229,0.65104896,1.580229,89.88287129058055,68.17800491590238,351.5555057502043,6.809925,2
174.10257,13.330397,2.319803,13.330397,304.9336051045645,101.46251366057098,347.6384419274632,1726.7357,2
19.329308,4.1424227,2.8036232,4.1424227,303.80752703883195,158.72952243697978,283.59572915573654,201.5195,2
1.5152099,6.815637,3.1435664,6.815637,89.656169881357,102.30693577873612,200.9245501110546,611.6798,2
160.18947,5.529165,3.8610933,5.529165,206.31863813829744,38.39952717409977,203.02823724283854,494.44498,2
205.04817,1.4631667,0.41073644,1.4631667,241.36125806133748,30.592612880495512,30.903734133240484,3.6833205,2
216.84023,3.1202607,1.5695868,3.1202607,82.40405674912324,76.1539829610266,167.93050749054888,64.01116,2
51.798668,0.48637366,0.94319665,0.48637366,194.08215659972666,115.84724906867203,91.69086369240134,0.93461114,2
26.107874,1.006682,0.46747157,1.006682,5.328108582814558,38.68431005641134,128.5485731876727,1.9843967,2
16.48718,2.5693305,0.73845035,2.5693305,241.91715298025017,57.619804776427664,95.07252526745579,20.419722,2
213.01025,4.9626966,2.0415905,4.9626966,81.92876198676996,99.38238943322295,177.97792660473675,210.61664,2
87.37054,5.2050486,5.918006,5.2050486,206.3847979025885,103.88387654653573,6.23991603055783,671.6045,2
224.66762,5.6521015,1.2937036,5.6521015,298.0565044539616,45.26614531326431,103.85167807544941,173.11844,2
189.69286,3.0205524,1.5492805,3.0205524,79.8239823937872,65.07472682717012,201.99511331854129,59.209507,2
207.60873,4.0162735,2.1793432,4.0162735,139.7492734909541,60.55188400738868,95.5666282906131,147.25188,2
30.534452,7.062093,2.6223493,7.062093,266.1483068375935,43.07487015547977,146.4528268058334,547.8302,2
0.37512177,3.643061,0.48157918,3.643061,179.05950308881376,53.182575152836,247.27521244078736,26.772516,2
104.87191,1.1746548,1.6390216,1.1746548,343.12462352859393,161.29779798171998,1.738718693455597,9.473138,2
182.45,7.1127167,4.4574695,7.1127167,300.13384855923925,26.677118170916827,72.16417993164497,944.60016,2
212.84698,1.8484201,1.0308503,1.8484201,76.39513961136677,22.561535087711732,178.43984175276861,14.753179,2
222.25728,5.4131274,1.7055322,5.4131274,46.949218889575384,51.89247697885967,182.80207816539314,209.33653,2
11.794912,8.730576,3.9141948,8.730576,223.90756425987897,87.37517967833486,143.38960168552063,1249.7317,2
208.43874,3.7029731,2.125692,3.7029731,200.45354473899934,65.34269110147603,224.42403460121517,122.092804,2
77.01333,0.4265918,0.8878297,0.4265918,170.80103449366865,63.11293417592433,247.8726402629361,0.6767735,2
14.366149,8.296742,3.2321455,8.296742,86.78314900792661,76.96848048009262,227.64540245625088,931.9546,2
178.24228,2.0571284,0.8179891,2.0571284,231.42176970790905,61.825991703150095,208.2360774241368,14.499698,2
84.15509,1.7680842,3.486418,1.7680842,229.63485952240669,115.24136395632101,262.4410517037559,45.653484,2
51.63225,0.71513057,0.9761055,0.71513057,19.93634741780028,95.97733143320497,338.1519894737016,2.0910099,2
34.033035,1.3058313,0.85672325,1.3058313,234.8678172950311,56.72956921408864,117.80546064674789,6.1193223,2
32.823627,1.3466567,0.7618948,1.3466567,51.400341084319265,126.6242498540359,268.94948354819405,5.7875853,2
11.097025,12.385156,7.8946834,12.385156,306.11357058384374,129.99542375874353,170.26445868280916,5072.549,2
220.59785,1.7346938,0.96505404,1.7346938,85.20862333320134,88.84053163260678,49.84477996013427,12.164265,2
20.255194,6.8200803,2.840005,6.8200803,184.1913496101875,146.52453587009902,337.7403665908609,553.3331,2
56.974514,0.39402568,1.6605064,0.39402568,253.59898686100848,56.55654220537841,281.9943623703352,1.0798868,2
96.1937,0.42033738,0.95776165,0.42033738,113.78984079657623,107.83658698330744,310.6639025026641,0.70883,2
176.53537,11.05091,5.091806,11.05091,275.14113919835256,101.5123650540614,199.65538602627922,2604.693,2
221.3408,3.1052735,1.3839624,3.1052735,311.31262225992293,100.6791004870709,246.1470545788796,55.900105,2
129.91211,0.4381414,0.78185207,0.4381414,156.6487952056462,160.47517932799133,292.52020080390537,0.6286976,2
115.89622,0.57201636,1.1079451,0.57201636,252.17690393422467,164.97590184589916,136.3908953896773,1.5185313,2
208.91661,1.0538557,0.5318635,1.0538557,103.0418545522495,62.460908704576774,54.49863411918774,2.4742928,2
9.9115095,3.7282002,1.0680298,3.7282002,57.13794962994353,53.86874436551689,86.47835109907273,62.18282,2
146.41716,0.82159936,0.4779993,0.82159936,270.8472620016888,42.44763711293984,54.740846066350805,1.3515624,2
188.34036,1.8568696,0.6800525,1.8568696,88.47129434809005,131.4493310632497,14.536208372636342,9.821863,2
18.616585,2.061123,1.0011762,2.061123,141.99879343889776,77.16553113596207,127.88646513259697,17.815865,2
210.77994,1.6148965,0.52582985,1.6148965,101.00803698779299,67.93612450931481,106.52921707286053,5.744117,2
23.742052,1.4188291,0.57800376,1.4188291,95.63648286289678,164.72755996154976,129.62553012707352,4.873932,2
109.986946,0.71702987,1.5220778,0.71702987,225.48083756830573,124.4443650264537,58.3065697501635,3.2779324,2
221.917,4.8937526,4.3482833,4.8937526,74.12900749477511,31.197220273078244,89.45971511093992,436.20483,2
22.58896,9.906592,4.659367,9.906592,34.699058322136345,19.76423993199971,295.3011693484793,1915.4205,2
223.80684,6.756618,2.334014,6.756618,199.10389319104758,62.12701524556767,108.2242659135076,446.32455,2
209.4106,8.645454,2.4952068,8.645454,183.79564174495198,94.1061966680348,47.53994800440714,781.21545,2
15.499903,4.2213087,2.7498262,4.2213087,190.5469360017171,38.561301397800825,336.5217988218444,205.25233,2
170.56036,1.3594308,0.43743104,1.3594308,55.62747086339243,95.81803878721898,337.18439516089626,3.3861988,2
202.48152,4.049774,1.5897552,4.049774,79.86703616212156,110.70958624398078,341.02835310914435,109.214554,2
168.50613,0.8149217,0.5102326,0.8149217,130.64474030777234,42.25116058638664,359.50962857573444,1.419347,2
60.28465,1.985153,2.9788833,1.985153,183.0203897535044,53.83057763869134,261.2791930671884,49.173378,2
209.52286,9.060419,6.281549,9.060419,202.07275206802586,55.959078849998875,12.305912060508831,2159.991,2
204.53333,3.3624985,2.2763236,3.3624985,240.77286063470675,163.42611260532027,359.2715332998958,107.80697,2
180.42818,1.7092072,0.8597687,1.7092072,247.66728076452347,125.72137914951347,262.54145087449643,10.521064,2
197.31236,1.8572592,1.1570346,1.8572592,312.2797452330215,168.06452670845005,188.80975377888208,16.717833,2
13.673515,1.4808822,0.6564826,1.4808822,218.22425296323874,113.25784158611478,357.53528221046474,6.0304933,2
169.9476,1.9405608,1.0435371,1.9405608,357.3267108156588,106.84372193649322,165.6450801529382,16.460804,2
16.88705,7.27731,2.9185956,7.27731,202.6264239948608,88.71907668083712,255.82400507065117,647.4471,2
55.09487,1.1608711,1.9733036,1.1608711,338.1107699104291,120.0471563886803,342.41077843682115,11.1391115,2
176.42783,1.7836763,1.507568,1.7836763,279.5373667366858,52.55819928340851,106.54815010379266,20.090816,2
177.58192,1.9182315,1.0744815,1.9182315,61.620585453188504,117.46224609401193,196.71415615631778,16.561115,2
211.06084,5.422482,2.0276392,5.422482,70.45511208951989,96.61599259379004,52.98455645821541,249.73276,2
203.57944,3.5561817,2.2564173,3.5561817,170.91913664872226,103.54957101626704,106.69423012574636,119.529724,2
167.60565,6.252522,5.2454863,6.252522,252.57236110016123,56.92892596269491,214.3948587659299,858.9835,2
216.27806,3.277537,1.238318,3.277537,340.86215314414954,141.30806889598642,253.8056114368297,55.72063,2
223.18922,4.2592735,1.9064475,4.2592735,345.88264101664566,64.72527362462033,82.56779136872098,144.87202,2
29.676208,2.493816,2.2033324,2.493816,95.327817567086,55.77022071079857,247.3947261550496,57.398087,2
8.735775,5.2649193,1.7198116,5.2649193,355.58016409042983,67.55012619361749,101.06478770984765,199.68843,2
4.3418255,4.952114,3.2745266,4.952114,109.56874572411546,41.68611743767458,73.36211222975615,336.37094,2
18.078283,11.155038,3.6176913,11.155038,134.21949969755642,101.87798556629912,130.03904438552553,1885.655,2
27.166231,6.3705206,1.7009653,6.3705206,357.36671563920487,127.18530473744393,124.69666542549518,289.15714,2
28.091137,1.5825154,1.0106134,1.5825154,173.91893555328124,134.57725485690634,179.10561610319252,10.601555,2
18.419046,1.4062756,0.6668719,1.4062756,232.31687118114718,55.52819245970966,68.2904628073099,5.5242324,2
1.4333389,12.524883,3.4234428,12.524883,183.92090499263114,87.27565731813651,67.61473213661075,2249.5676,2
189.49966,3.423811,2.2441783,3.423811,310.65247467647464,107.92979006789217,243.230448400735,110.19592,2
62.932594,2.032236,3.525683,2.032236,101.92381485847368,145.83027257602257,142.5810966361823,60.993027,2
27.379208,0.7683979,0.48398778,0.7683979,323.8703927363529,82.15996111087107,333.61007708501387,1.1970034,2
191.6843,1.1537979,0.46211743,1.1537979,140.78883706143762,42.029296751108305,15.479236722991736,2.576917,2
177.65576,1.4284377,1.1238084,1.4284377,326.05565423903477,57.8586838405626,190.21854298043087,9.605136,2
169.79335,1.0671209,0.7019639,1.0671209,23.23025583785673,24.227011927433235,138.72655197828337,3.3483486,2
179.3496,3.7689757,2.9328256,3.7689757,299.1439258739692,83.44622907618643,6.078392850707881,174.51048,2
129.03244,1.5279392,3.2078989,1.5279392,309.46567350007587,57.25328855383087,313.70775375969623,31.370499,2
217.54688,5.49346,2.253139,5.49346,147.37204728719124,155.45205073062354,192.92655254713577,284.81873,2
1.5184072,6.447898,1.9035567,6.447898,305.5434390498413,140.03270736726608,116.36309322855988,331.5055,2
33.209946,5.012905,2.192627,5.012905,61.77661289951517,74.63245341902113,47.33524848515389,230.79816,2
24.98931,2.0724082,1.1330017,2.0724082,193.39803039715585,104.97367738780211,43.51346967588379,20.38308,2
223.12662,9.270797,4.5005836,9.270797,286.7617344852149,105.05346535631764,242.75039916838293,1620.2856,2
8.487152,6.118564,1.7598892,6.118564,181.10863386274013,122.93726377646304,59.33442349117901,275.97708,2
2.3514621,10.224754,3.8593056,10.224754,249.05847660620458,147.56874988315593,109.96785426560432,1690.0657,2
133.60205,0.48750183,0.77366775,0.48750183,49.59826742054099,16.872909176097718,293.4873978577299,0.770186,2
188.88118,7.1138535,2.7279139,7.1138535,344.7429126791634,122.11057012804591,30.814040266021376,578.26794,2
183.70044,5.139996,2.364858,5.139996,171.98255758424537,139.6454304110466,93.71000539919329,261.70932,2
169.21461,3.8428905,1.3670716,3.8428905,116.66291290181235,78.03803340042023,49.75911671766654,84.566025,2
3.5909297,1.5366843,0.61821914,1.5366843,282.23353726497845,39.94554253034017,41.86286407404362,6.115055,2
35.50182,2.2734585,0.82267,2.2734585,92.59919815614205,95.17282209983917,89.24786371907136,17.811,2
203.42558,1.5741248,0.5537907,1.5741248,74.55382140268892,29.997945157892133,328.4998601008319,5.7479453,2
13.295209,1.7407175,0.5979466,1.7407175,327.3555005795067,23.537043110372796,218.60178427347404,7.5894027,2
33.453842,3.3021262,1.4452387,3.3021262,116.37276397882033,115.93530973360643,13.31168445359082,66.01088,2
19.377241,10.409087,4.1012187,10.409087,59.93493364702759,140.0256923163948,245.8073576082001,1861.3447,2
0.5988159,13.216909,2.1882951,13.216909,31.24982959087341,71.95853829764107,197.0844646432324,1601.2323,2
170.0009,1.6713902,1.1688468,1.6713902,66.36102220749413,95.82976734494727,260.62904105865846,13.677348,2
53.82691,1.6903132,4.7919483,1.6903132,239.98618766210018,132.66832738352676,170.52779575347571,57.350227,2
3.1455657,4.1636796,2.151079,4.1636796,359.8068832522496,56.93391428687349,212.80814997047165,156.20667,2
188.00717,7.6865373,5.3649216,7.6865373,149.6618055494217,114.83532413445107,142.70734343255202,1327.7413,2
150.98221,1.0997101,0.91359526,1.0997101,345.8470756859983,40.14800664687608,328.7572478025863,4.628059,2
26.031284,1.4714396,0.6191972,1.4714396,113.66595161110659,23.318394926933685,233.4761131209475,5.6156816,2
46.59495,0.47632045,0.7728404,0.47632045,120.2470424273585,92.46035427076531,220.32036117323835,0.7344747,2
219.54774,1.6217343,1.359434,1.6217343,28.859156741043073,79.4187158753718,250.98977428876154,14.976355,2
216.04713,2.995005,0.9204176,2.995005,118.22679557631429,59.687258378109455,295.77523837973115,34.583473,2
39.526123,1.3702813,0.77211744,1.3702813,282.29193865851886,17.376179434165763,253.98885642058346,6.072835,2
165.34282,1.5739684,1.2460517,1.5739684,188.66071651211197,83.14362007612867,156.58713722199636,12.930541,2
2.1860242,7.739897,3.822065,7.739897,345.6867830517121,136.6978381376907,291.13581262847066,959.08484,2
167.91783,2.886191,1.3091809,2.886191,297.8249959553085,63.94489802904323,260.59163102720987,45.68129,2
21.219896,2.91267,2.103293,2.91267,165.28768709134488,137.45489207403034,232.30344545249682,74.74307,2
77.6467,2.8670008,4.5069265,2.8670008,175.40655426781774,116.81258575862164,331.25747446256736,155.17606,2
65.765335,0.86157835,1.3164765,0.86157835,322.54470712044656,89.20748670896401,95.88452126059768,4.0934668,2
3.4143379,2.9079132,1.0769677,2.9079132,107.15999371572221,107.57620557955663,180.58805733453715,38.146454,2
222.40291,2.6753702,1.6692337,2.6753702,110.5705165873976,93.28628143293201,96.85544784244014,50.04648,2
8.318563,4.2536397,2.4255977,4.2536397,109.6577126396436,147.0574599671018,103.95965796922343,183.83524,2
11.459566,1.0138521,0.47821954,1.0138521,242.9799242928973,38.84942665516067,9.644385554869286,2.0590417,2
6.695085,2.8248682,1.7157555,2.8248682,260.87914972474516,127.63352833462561,22.64359006634649,57.35092,2
221.98581,11.0292635,7.148975,11.0292635,257.94598996297503,105.23931541935376,291.3859169034271,3642.7168,2
200.37979,4.152754,1.8141992,4.152754,280.1631819375971,132.7945860090993,354.5650435331232,131.0527,2
191.38509,2.4909353,1.5459023,2.4909353,216.91353138136535,63.7351740750891,16.057785969355585,40.17867,2
201.52882,3.718597,2.5358133,3.718597,309.6593157195502,63.92972964416573,234.19389457679904,146.8805,2
4.6517143,3.8864086,2.0420384,3.8864086,250.6585414981285,35.84236362250662,143.37835972021207,129.1961,2
210.595,4.6569877,1.823407,4.6569877,289.80139745046324,37.12683053486838,221.40270329569233,165.64656,2
120.92388,0.50021005,1.0679349,0.50021005,350.185153774939,82.99662846751053,259.57246759051816,1.1192787,2
35.25085,2.152536,1.2023841,2.152536,15.27418330032106,86.63967757088399,78.0492142611937,23.336334,2
212.62271,1.0533262,0.8480963,1.0533262,54.21575814304436,95.44798018362752,188.13554169821387,3.9414825,2
69.32733,2.766608,4.327401,2.766608,119.27449110192613,134.04799798343842,112.7754375648398,138.74298,2
1.8017049,4.621546,0.5113565,4.621546,264.8729345646299,82.27574922833071,197.088833672052,45.74956,2
220.3071,3.9704823,1.7091619,3.9704823,199.09019177470307,118.94317205761689,61.047833643006186,112.86475,2
175.4085,12.46946,5.972233,12.46946,177.40660570271282,116.67820690370428,91.2170578040575,3889.7405,2
221.55829,4.0788608,2.1208389,4.0788608,74.33339418783994,146.64327566940378,308.54323204381143,147.79987,2
220.37236,3.1808944,1.0551373,3.1808944,327.27208630784685,140.1272964465961,132.1268165297206,44.71941,2
67.26871,2.3846972,3.4451182,2.3846972,326.36583265729433,82.68916892199127,0.4870474368092707,82.06524,2
2.091129,14.39493,2.4556167,14.39493,348.98889372499565,150.89443328057442,224.9714113510169,2131.4165,2
108.509514,0.61002356,1.1411902,0.61002356,349.18392434871436,124.12760117002911,337.78733102050273,1.778852,2
222.63356,3.3818994,1.456413,3.3818994,176.74211488969877,158.46489703793927,106.86827992761206,69.77415,2
145.68477,1.1834359,0.5050521,1.1834359,266.41521483133175,68.06789032853271,310.76123282478386,2.9628813,2
8.620737,1.356347,0.54257846,1.356347,201.5057101189258,123.33003583587835,102.52208172526443,4.1811213,2
16.54702,14.489659,4.262192,14.489659,284.9585012862346,94.51639142279946,89.15813118427974,3748.3313,2
54.33028,0.7911593,1.2299571,0.7911593,163.17744472424152,32.375862122646595,240.27298304372033,3.2248273,2
40.032898,1.1589208,0.40092298,1.1589208,103.58945232102285,81.66416433160099,8.501014453863286,2.2555737,2
5.5706553,7.6643343,2.1758115,7.6643343,37.022918604637525,79.61270194350817,74.53363077418928,535.37585,2
79.637024,3.1758356,7.3237634,3.1758356,288.25464087050267,54.61986160938078,108.4910563504768,309.41327,2
87.852036,1.8397489,2.6268942,1.8397489,103.54816307976421,109.19305137133274,154.27434757390444,37.24331,2
0.59268934,9.7490835,1.200408,9.7490835,14.232142429762025,39.189039859651096,70.64649230138407,477.9089,2
216.80757,3.4598107,1.8532779,3.4598107,194.0360088188582,75.48818706254296,48.29146952542992,92.92528,2
31.244621,0.97347534,0.46395403,0.97347534,135.2892216777453,115.96591101461037,104.173416772126,1.841677,2
63.38039,2.3475142,4.3465924,2.3475142,224.9300791846165,127.11666564310502,102.53408375914756,100.33535,2
223.10527,2.0456626,0.7636242,2.0456626,271.5608121686429,167.50571046188654,174.03969629696562,13.385552,2
31.268162,7.291568,3.381148,7.291568,133.5853253116157,147.36540547088097,50.871060859470155,752.99945,2
202.80617,2.439015,1.3057212,2.439015,350.01687502747694,42.862936851414375,241.25656878187803,32.536285,2
55.169918,0.47576293,1.902385,0.47576293,28.045383946296223,105.37069494181611,167.14751768006732,1.8037164,2
5.609922,4.913571,2.3794441,4.913571,93.56912171129588,97.32470973789599,173.76348504533036,240.63489,2
25.09704,1.5314473,1.2353681,1.5314473,295.4714961165139,65.20840308721795,196.29593310058874,12.136379,2
205.03442,3.348114,1.5920923,3.348114,139.83126419709424,26.534013422465158,131.14749123881168,74.75794,2
13.530338,5.4217796,1.694654,5.4217796,181.66110135418728,111.59904869896457,210.14004611221884,208.66681,2
194.04845,1.7764872,1.4421148,1.7764872,120.65822474053137,59.328865248978644,43.53351072036414,19.063938,2
221.29068,7.257809,2.0419018,7.257809,59.41095083963732,118.75547579224197,136.61904419393898,450.54126,2
16.2731,2.388489,1.4892472,2.388489,5.423867184193528,73.6824355881983,306.21305056779784,35.587864,2
98.47945,1.4748107,2.0231678,1.4748107,344.023433141727,49.84299430018809,224.66611045332195,18.432877,2
30.481176,4.6866884,1.8148687,4.6866884,299.8677893149611,161.09265533071917,277.0915230577488,166.9806,2
166.3662,3.6048594,1.1625357,3.6048594,287.41865371081195,155.63337840658374,174.47259859423843,63.280743,2
214.91035,2.1090255,1.2216833,2.1090255,171.96129889143393,103.58024545007929,234.88491832557744,22.762026,2
222.81996,9.680577,2.533942,9.680577,237.71525904575438,129.62880514528453,85.8437856816693,994.6901,2
11.038466,1.7424308,0.583083,1.7424308,171.63770175375817,122.98770755379365,224.57478814176164,7.415323,2
197.36583,9.278569,3.0346224,9.278569,202.50481985659525,50.93371364459245,39.69182028811846,1094.3477,2
15.206845,2.254243,1.0164561,2.254243,46.76144203176844,79.03265155112636,132.33560430958585,21.636086,2
7.481045,1.713957,0.98958105,1.713957,91.65254331271112,33.98318816599767,105.28309382856068,12.176986,2
3.3956566,3.6236308,1.275282,3.6236308,286.1649539791918,61.28819670417522,96.30726455608686,70.142746,2
223.03136,5.8950806,3.533224,5.8950806,236.15249923772214,97.32197465344763,359.73286405818004,514.32697,2
35.19222,3.947106,2.1818664,3.947106,64.64102127461213,66.23629356688475,190.5768280752792,142.3883,2
213.86028,0.85950613,0.6678589,0.85950613,254.60191605821356,51.22126228238155,77.84408047788807,2.066671,2
218.98145,6.763369,2.0045156,6.763369,130.07373088217525,125.5091780576892,119.78835483000992,384.08228,2
190.03868,1.9197285,0.59051085,1.9197285,67.89753983451446,27.910967292117263,179.37226831821062,9.115828,2
196.94856,3.3343859,1.284559,3.3343859,322.6886924102056,57.24971898627042,38.483067220448035,59.823853,2
33.337177,1.0440637,0.41973993,1.0440637,351.7582139725234,68.67473594641888,169.82127054346267,1.9165621,2
48.280357,1.2566403,2.1619835,1.2566403,344.6521395112129,131.11666575250325,157.742067282669,14.300887,2
223.03412,3.3549533,1.6954749,3.3549533,216.98464877709355,119.3253558371688,11.457321963478636,79.93794,2
0.57335776,7.6903577,2.6141596,7.6903577,251.43817676499887,34.29768961535467,134.84023362595474,647.61035,2
191.42482,1.5339687,0.5130492,1.5339687,74.86340727865486,90.9544275044776,149.2192387455883,5.0568566,2
3.7767518,8.060535,5.3511,8.060535,252.52329684994157,35.68493485619275,296.22483362899425,1456.3289,2
210.91812,2.5106168,1.3363216,2.5106168,232.73558628318202,41.871644915899545,239.84673102852003,35.28259,2
124.05869,0.5177994,1.093211,0.5177994,79.5094622995238,102.27720506332179,307.8623489542241,1.2277662,2
20.21972,10.808459,3.9964683,10.808459,212.8411212427044,77.36383864753941,122.47080194567272,1955.6564,2
173.04028,0.9807757,0.5698067,0.9807757,118.86821783390562,166.39811990644944,279.873079526286,2.295914,2
64.928,1.1207058,3.6100576,1.1207058,36.16789506579495,99.49135369978707,95.13111800253034,18.99267,2
5.7796564,3.7438197,1.14746,3.7438197,100.31533228718263,43.82828987123348,349.9981275705439,67.36837,2
22.465437,2.2847219,1.1654361,2.2847219,324.5973113373599,81.69456113145897,144.7416811322809,25.482603,2
8.2159605,2.5127358,0.76354676,2.5127358,262.8134695505156,88.44550508968636,249.1367818926064,20.193796,2
28.259022,7.0291314,3.0826776,7.0291314,290.23736463600227,75.33491097078642,182.18569334222292,637.9991,2
26.116861,2.926721,0.7295716,2.926721,191.45896526256934,138.77264172301977,120.08515293671442,26.17696,2
